Hp,Ep,Length,Hydrophobic residue%,H,miuH,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.
0.353,0.294,17,0.471,0.552941176,0.394879205,0.74,0.08,-1,6.05,22,25,0.27,0.54,0,40,0.73,1.07,0.262352941,-0.301764706,-0.395294118,0.044705882,-0.062352941,-0.442941176,-0.041176471,-0.138235294,0.241176471,0.035882353,-0.283529412,-0.081764706,-0.288235294,-0.037647059,-0.122352941,-0.829411765,0.051176471,0.17,0.255882353,-0.206823529,-0.151823529,-0.316882353,0.197411765,0.274764706,-0.229470588,-5.027058824,-0.997647059,0.032941176,0.099411765,0.748823529,0.095882353,-0.436470588,-0.434117647,-0.154117647,-0.044117647,-0.484117647,0.175882353,0.186470588,-0.318823529,-1.746470588,0.134705882,0.358823529,-0.345882353,0.023529412,-0.200588235,-0.201176471,-0.936823529,-0.315882353,-0.24,-0.080352941,-0.136647059,-0.708411765,0.282411765,0.239117647,0.141176471,-0.135882353,0.054117647,-0.051176471,-0.2,-0.052352941,0.260588235,-0.080588235,0.165294118,0.335882353,-0.277058824,0.535294118,-0.584117647,35.294,58.824,29.412,17.647,64.706,35.294,17.647,11.765,5.882
0.412,0.471,17,0.353,0.361764706,0.069192995,0.52,0.34,0,6.11,19,113,0.14,0.26,0,40,0.63,0.99,1.210588235,-0.235882353,-0.448823529,0.216470588,0.400588235,-0.618823529,-0.248235294,-0.079411765,-0.188235294,-0.219411765,-0.1,0.079411765,-0.71,0.052941176,0.567647059,-0.971764706,0.391176471,-0.324705882,0.138823529,-0.111529412,-0.580588235,-0.532470588,0.504411765,-0.015176471,-0.353411765,-5.817647059,-0.582352941,-0.068235294,0.101176471,1.264117647,-0.061176471,-0.449411765,-0.755294118,0.448235294,-0.168823529,-0.32,0.241176471,-0.19,-1.911764706,-2.458235294,0.778823529,-0.005294118,-0.206470588,0.415882353,-0.235882353,0.242352941,-1.062647059,-0.135411765,-0.257176471,0.045352941,-0.158352941,-1.222411765,0.229470588,0.741294118,0.322352941,-0.053529412,0.435882353,-0.092352941,-0.08,0.411176471,0.332941176,-0.018823529,0.218235294,-0.019411765,-0.356470588,0.37,-0.561764706,58.824,64.706,11.765,11.765,58.824,41.176,11.765,5.882,5.882
0.294,0.235,17,0.294,0.145882353,0.157698107,0.32,1.57,4,11.89,30,94,-0.48,0.34,0,50,1.09,1.21,3.536470588,-0.095294118,-0.088235294,0.141176471,0.269411765,0.174705882,-0.15,0.312941176,0.085882353,-0.268235294,0.565294118,-0.387058824,0.288823529,-0.27,0.298235294,0.434705882,-0.572941176,0.312352941,0.536470588,-0.422235294,-0.235294118,0.013470588,0.104176471,0.824352941,0.248470588,-3.35,0.144117647,-0.518235294,-0.147058824,0.220588235,-0.277058824,0.244117647,0.107058824,0.325294118,0.364705882,-0.122352941,0.38,0.814117647,-1.901764706,0.875882353,0.877647059,0.834705882,-0.746470588,-0.236470588,-0.147647059,0.206470588,-0.679588235,-0.038235294,0.030647059,-0.057941176,-0.398764706,-0.146529412,0.295117647,0.282941176,0.512941176,-0.074117647,-0.246470588,-0.417647059,-0.045294118,-0.310588235,0.33,0.081176471,0.091764706,-0.271764706,-0.175882353,0.467647059,-0.067058824,11.765,35.294,11.765,11.765,52.941,47.059,35.294,29.412,5.882
0.412,0.294,17,0.824,1.155294118,0.082342964,0.37,-2.04,0,3.5,8,65,0.87,0.4,1096.55,160,0.15,0.94,-1.972352941,-0.587058824,-0.197647059,-0.112352941,-0.512941176,-0.265882353,0.268823529,-0.566470588,-0.028823529,-0.219411765,0.517058824,-0.077647059,0.294117647,-0.122941176,-1.797647059,-1.090588235,-0.227647059,-0.419411765,-0.107058824,0.594117647,0.412764706,0.071,0.413647059,-0.062294118,0.098705882,-4.787058824,-0.177647059,-0.238823529,0.689411765,0.444117647,0.637647059,-0.381176471,-0.051176471,-0.519411765,0.12,-0.488235294,-0.341176471,-0.381176471,3.141764706,-1.557647059,-0.627058824,0.228235294,0.025294118,0.244117647,-0.034705882,0.098235294,-0.886529412,-0.350941176,0.006294118,0.126176471,-0.363352941,0.088117647,0.014352941,-0.026411765,-0.75,-0.505882353,-0.202352941,0.065294118,0.107647059,0.148823529,-0.034117647,0.085294118,0.022941176,0.029411765,-0.429411765,0.665882353,-0.36,29.412,35.294,47.059,11.765,82.353,17.647,0,0,0
0.059,0.294,17,0.294,0.334117647,0.001537623,0.51,1.22,4,10.07,30,45,-0.37,0.32,0,20,1.5,1.31,1.967058824,-0.117058824,-0.248823529,0.337058824,0.655294118,-0.134117647,-0.153529412,0.045882353,0.147647059,-0.178235294,0.317647059,-0.691176471,-0.134705882,0.202941176,0.373529412,-0.082941176,0.414705882,0.464705882,0.132941176,-0.286529412,-0.617117647,-0.313764706,-0.101117647,0.630647059,0.080882353,-4.437647059,-0.757058824,-0.354705882,-0.051176471,0.52,-0.197647059,-0.098823529,-0.193529412,0.259411765,0.382352941,-0.054117647,0.031764706,0.735294118,-1.780588235,-0.418235294,1.490588235,0.732941176,-0.421176471,-0.492352941,0.017647059,0.351176471,-0.841235294,-0.159705882,-0.077529412,0.010882353,-0.270294118,-0.682941176,0.278705882,0.068588235,0.345294118,-0.19,0.308823529,-0.303529412,0.15,-0.416470588,0.264705882,-0.203529412,0.089411765,-0.226470588,-0.355294118,0.445882353,-0.295882353,41.176,64.706,5.882,11.765,58.824,41.176,23.529,23.529,0
0.059,0.647,17,0.294,0.363529412,0.052162237,0.44,0.44,0,6.14,19,113,0.1,0.3,0,30,0.63,0.89,0.957647059,-0.307647059,-0.462941176,0.210588235,0.584117647,-0.665294118,-0.165882353,-0.094705882,-0.102941176,-0.123529412,0.303529412,0.429411765,-0.836470588,0.173529412,0.557647059,-1.315294118,0.197058824,-0.335294118,-0.084705882,-0.091470588,-0.816764706,-0.576882353,0.519,-0.147294118,-0.411,-6.005882353,-0.588823529,-0.134117647,0.166470588,1.383529412,-0.034705882,-0.492941176,-0.891764706,0.756470588,-0.198235294,-0.437647059,0.485294118,-0.309411765,-2.156470588,-2.997647059,1.433529412,-0.334705882,-0.274117647,0.745294118,-0.085882353,0.192941176,-1.092705882,-0.109,-0.187647059,0.100882353,-0.249823529,-1.346764706,0.204176471,0.891058824,0.33,0.030588235,0.569411765,-0.12,-0.181176471,0.498823529,0.417647059,0.065294118,0.075294118,0.008235294,-0.29,0.303529412,-0.548235294,58.824,64.706,5.882,11.765,64.706,35.294,11.765,5.882,5.882
0.706,0.235,17,0.353,0.276470588,0.062398969,0.46,0.81,-1,4.18,20,120,0.05,0.27,0,50,0.84,0.88,1.675882353,-0.222941176,-0.367058824,0.029411765,0.353529412,-0.348823529,-0.466470588,-0.019411765,0.021764706,-0.067058824,0.338235294,0.550588235,-0.605294118,0.295882353,0.547058824,-0.673529412,0.214705882,-0.125294118,-0.068823529,-0.201470588,-0.499529412,-0.352294118,0.303470588,-0.132705882,-0.524352941,-5.094705882,-0.121176471,-0.345882353,0.197647059,1.015294118,-0.068823529,-0.182941176,-0.560588235,0.778823529,-0.331176471,-0.2,0.537647059,-0.232941176,-1.936470588,-1.664705882,0.931176471,-0.799411765,-0.442941176,0.675882353,-0.311764706,0.217058824,-0.940941176,0.020588235,-0.051058824,0.070529412,-0.207823529,-0.791764706,0.200176471,0.729882353,0.362941176,0.080588235,0.341176471,-0.185882353,-0.227647059,0.371764706,0.188235294,0.305882353,-0.047058824,-0.055882353,-0.201764706,0.144117647,-0.430588235,35.294,52.941,5.882,11.765,64.706,35.294,29.412,11.765,17.647
0.412,0.353,17,0.471,0.441176471,0.238256008,0.41,0.96,-5,2.77,24,144,0.24,0.33,0,40,1.49,0.94,1.4,-0.059411765,-0.253529412,-0.334705882,-0.285882353,0.012352941,-0.784705882,-0.094705882,-0.231764706,0.164705882,0.114117647,0.299411765,-0.488823529,-0.176470588,-0.005294118,0.105882353,0.436470588,-0.343529412,-0.175294118,-0.173,0.154823529,-0.010882353,0.016176471,0.041823529,-0.716764706,-3.438235294,-0.250588235,-0.069411765,-0.204117647,0.610588235,0.025882353,0.13,-0.101176471,0.378235294,-0.56,-0.235294118,0.117058824,-0.213529412,-0.682352941,-0.18,-0.225882353,-1.077058824,-0.838235294,0.569411765,-0.505882353,0.075882353,-0.665705882,-0.102588235,-0.009823529,-0.138764706,-0.019764706,-0.435941176,0.153294118,0.451,0.203529412,0.304705882,0.069411765,-0.31,-0.201176471,0.081176471,-0.132352941,0.172352941,0.291176471,0.153529412,0.07,0.263529412,-0.402352941,23.529,35.294,11.765,23.529,64.706,35.294,29.412,0,29.412
0.059,0.647,17,0.471,0.315882353,0.294840598,1.03,-0.04,0,5.99,20,53,0.25,0.28,45.36,40,0.43,0.98,1.780588235,-0.094705882,-0.398823529,0.057058824,-0.132941176,-0.368823529,0.275882353,0.205882353,0.048235294,-0.315882353,-0.213529412,-0.113529412,-0.221176471,0.188823529,0.292352941,-0.860588235,-0.419411765,-0.601764706,0.172941176,-0.459235294,0.050176471,-0.238294118,0.453235294,-0.097588235,0.160647059,-5.104705882,0.092352941,0.098823529,0.354117647,0.762352941,-0.105882353,-0.257647059,-0.275294118,-0.356470588,-0.117058824,-0.092941176,-0.031176471,-0.043529412,-0.655294118,-0.876470588,-0.847058824,0.284705882,0.224705882,-0.015882353,0.143529412,0.533529412,-0.951764706,-0.278058824,-0.302176471,0.053588235,-0.027823529,-0.355352941,0.091294118,0.174823529,0.114705882,-0.398235294,-0.145882353,-0.022941176,-0.078235294,0.290588235,-0.078823529,-0.153529412,0.184117647,0.002941176,-0.452352941,0.419411765,-0.49,35.294,64.706,29.412,5.882,47.059,52.941,23.529,11.765,11.765
0.706,0.118,17,0.294,0.365882353,0.050376556,0.46,0.42,0,6.14,18,107,0.11,0.3,0,30,0.63,0.84,0.702352941,-0.383529412,-0.473529412,0.205882353,0.622352941,-0.717058824,-0.188823529,-0.128823529,-0.084705882,-0.104705882,0.492352941,0.635882353,-0.877058824,0.214117647,0.537647059,-1.491176471,0.150588235,-0.301764706,-0.146470588,-0.074411765,-0.897470588,-0.610823529,0.557058824,-0.214941176,-0.474411765,-6.192352941,-0.621764706,-0.181176471,0.220588235,1.481764706,-0.007058824,-0.532352941,-0.983529412,0.914705882,-0.210588235,-0.522941176,0.641176471,-0.394705882,-2.222941176,-3.360588235,1.718823529,-0.479411765,-0.350588235,0.976470588,-0.073529412,0.148235294,-1.122176471,-0.091764706,-0.144529412,0.137470588,-0.324941176,-1.451705882,0.204176471,1.022941176,0.330588235,0.067058824,0.646470588,-0.133529412,-0.225294118,0.537058824,0.488235294,0.163529412,0.039411765,0.03,-0.261176471,0.251176471,-0.533529412,58.824,64.706,5.882,11.765,70.588,29.412,11.765,5.882,5.882
0.588,0.294,17,0.529,0.338823529,0.029652494,0.47,0.09,1,8.59,17,39,0.15,0.4,408.29,40,0.58,0.93,2.025294118,-0.19,-0.270588235,0.103529412,-0.168235294,-0.225294118,0.045294118,0.108823529,-0.113529412,0.035294118,0.22,0.302941176,-0.096470588,0.148235294,0.374117647,-0.508823529,-0.185294118,-0.127058824,-0.050588235,-0.164176471,0.122588235,-0.202588235,0.204529412,-0.202411765,0.074352941,-4.807058824,0.462941176,-0.345882353,0.444705882,0.686470588,-0.072941176,-0.204117647,-0.195882353,0.160588235,-0.032941176,-0.005882353,0.274117647,-0.235882353,-0.25,-0.648235294,-0.232352941,0.075882353,0.16,0.423529412,-0.194705882,0.035882353,-0.885529412,-0.093823529,-0.091705882,0.114647059,-0.163058824,-0.240411765,0.235176471,0.329,0.1,-0.278235294,-0.086470588,0.012352941,0.127058824,0.301764706,0.077058824,0.174705882,-0.003529412,-0.070588235,-0.385882353,0.301764706,-0.26,29.412,47.059,23.529,5.882,58.824,41.176,29.412,17.647,11.765
0.294,0.353,17,0.471,0.344705882,0.368981059,1.32,0.32,-1,4.45,22,48,0.2,0.37,4.89,60,0.73,0.85,1.148235294,-0.115294118,-0.275882353,-0.092352941,-0.433529412,-0.113529412,-0.317058824,0.135294118,0.023529412,-0.355294118,0.502352941,0.37,-0.052941176,-0.183529412,0.003529412,-0.506470588,-0.447647059,-0.654705882,0.117647059,-0.096529412,0.318058824,-0.044235294,0.483294118,-0.046352941,-0.250588235,-4.370588235,0.425294118,-0.214117647,0.277647059,0.588235294,-0.022352941,-0.074705882,-0.134117647,0.140588235,-0.193529412,-0.286470588,0.387647059,-0.359411765,-0.64,-0.370588235,-0.569411765,-0.007058824,-0.664117647,0.717058824,-0.168235294,-0.025294118,-0.818470588,-0.205058824,-0.044176471,-0.025,-0.157058824,-0.005352941,0.059529412,0.397235294,0.165294118,-0.094117647,-0.262941176,-0.092352941,-0.048235294,0.327647059,-0.011176471,0.094705882,0.151764706,-0.085294118,-0.197647059,0.332352941,-0.262352941,23.529,29.412,23.529,11.765,52.941,47.059,29.412,11.765,17.647
0.056,0.333,18,0.611,0.608888889,0.3756218,1.51,-1.13,1,9.93,11,111,0.53,0.32,77.33,140,0.41,0.99,-0.758888889,-0.5,-0.394444444,0.101666667,-0.143888889,-0.544444444,0.199444444,-0.162777778,0.027777778,-0.747777778,-0.152222222,0.058333333,-0.097222222,0.051666667,-0.670555556,-1.331111111,-0.386111111,-0.478333333,0.448333333,-0.153666667,-0.031777778,-0.201055556,0.838166667,0.067833333,-0.0285,-5.757777778,-0.491666667,-0.067222222,0.612777778,0.841111111,0.241666667,-0.410555556,-0.435555556,-0.419444444,0.048888889,-0.678333333,0.241666667,-0.046111111,0.300555556,-2.096111111,-0.545,0.655555556,-0.500555556,0.245555556,0.363333333,0.136111111,-1.060111111,-0.424666667,-0.234833333,0.080833333,-0.356722222,-0.480444444,0.050166667,0.319,-0.138888889,-0.545,-0.056666667,-0.002222222,-0.238888889,0.224444444,0.187777778,0.074444444,0.201666667,-0.026666667,-0.586666667,0.403888889,-0.444444444,33.333,61.111,50,5.556,72.222,27.778,16.667,11.111,5.556
0.444,0.444,18,0.5,0.58,0.346331312,0.96,-0.58,-2,3.06,13,108,0.53,0.29,36.3,60,0.14,0.97,0.053333333,-0.29,-0.423333333,-0.056111111,-0.047222222,-0.477222222,0.001666667,-0.143333333,-0.257777778,-0.459444444,-0.004444444,0.111666667,0.030555556,-0.242777778,-0.383333333,-1.043888889,-0.120555556,-0.991666667,0.477777778,0.011944444,-0.089277778,-0.229944444,0.724111111,0.146444444,-0.328944444,-5.478333333,-0.341666667,0.197222222,0.418333333,0.832222222,0.158333333,-0.341666667,-0.437222222,-0.231111111,-0.302222222,-0.620555556,0.208333333,-0.161111111,-0.232222222,-1.945,-0.598333333,0.153888889,-0.512222222,0.144444444,0.316666667,-0.322222222,-1.015,-0.428,-0.316555556,-0.016222222,-0.120388889,-0.365888889,-0.025055556,0.203777778,0.033888889,-0.391666667,-0.063888889,0.120555556,-0.236666667,0.307777778,0.090555556,-0.092777778,0.022777778,0.017222222,-0.415555556,0.417777778,-0.495,33.333,55.556,38.889,5.556,61.111,38.889,11.111,0,11.111
0.056,0.667,18,0.5,0.582777778,0.349111584,1.08,-0.57,0,5.72,14,103,0.42,0.31,547.68,60,0.14,1.14,0.833888889,-0.234444444,-0.363888889,-0.010555556,0.155555556,-0.305555556,0.577777778,-0.028888889,0.033888889,-0.461666667,-0.228333333,-0.376666667,0.129444444,0.145555556,-0.600555556,-0.792222222,-0.424444444,-0.682777778,0.457222222,-0.497944444,-0.1635,-0.115222222,0.498,0.368333333,0.227555556,-4.825,-0.483888889,0.293888889,0.33,0.483333333,0.121666667,-0.247777778,-0.155555556,-0.675555556,-0.053333333,-0.412222222,-0.165,0.366666667,0.339444444,-1.088888889,-0.633333333,0.578888889,-0.069444444,-0.682222222,0.651666667,0.028333333,-0.927888889,-0.474722222,-0.352722222,0.001944444,-0.097444444,-0.175777778,-0.023166667,-0.263722222,-0.074444444,-0.567777778,-0.23,0.057222222,-0.287777778,0.071111111,0.002222222,-0.406111111,-0.096666667,0.005,-0.497222222,0.585,-0.539444444,22.222,77.778,38.889,5.556,55.556,44.444,11.111,5.556,5.556
0.056,0.333,18,0.444,0.294444444,0.144720857,0.64,0.44,1,9.85,30,14,0.05,0.37,4.14,40,0.63,0.97,2.143333333,-0.000555556,-0.296666667,0.009444444,-0.142222222,-0.138888889,0.292777778,0.261111111,0.152222222,-0.179444444,-0.105555556,0.189444444,0.216111111,-0.478333333,0.379444444,-0.252222222,-0.603333333,-0.406111111,0.470555556,-0.361333333,0.087222222,-0.045777778,0.27,-0.166444444,0.180944444,-4.308333333,0.308888889,0.113333333,0.166666667,0.590555556,-0.158888889,-0.111666667,-0.098333333,-0.184444444,0.048333333,-0.068888889,0.246111111,-0.195,-0.58,-0.054444444,-0.618888889,0.466111111,0.265555556,0.196666667,0.326666667,-0.176111111,-0.8265,-0.190444444,-0.2365,-0.071944444,0.000444444,-0.012055556,0.1495,0.235833333,0.237222222,-0.151111111,-0.341111111,0.121111111,0.009444444,0.242777778,0.014444444,0.051666667,0.022222222,0.102222222,-0.235555556,0.486666667,-0.382777778,16.667,44.444,33.333,11.111,44.444,55.556,22.222,16.667,5.556
0.222,0.389,18,0.722,0.945,0.05331368,0.19,-1.37,0,6.14,13,93,0.67,0.33,247.57,60,0.35,1.01,-0.674444444,-0.447222222,-0.100555556,-0.186111111,-0.494444444,0.012222222,0.085,-0.373333333,-0.15,-0.771666667,0.260555556,-0.268333333,0.384444444,-0.110555556,-1.779444444,-0.391666667,-0.664444444,-0.504444444,0.412777778,0.198222222,0.478277778,0.3225,0.724666667,0.349944444,0.122888889,-3.715555556,-0.013888889,-0.18,0.322222222,0.228333333,0.515555556,0.008333333,0.19,-0.523888889,0.102777778,-0.57,-0.160555556,-0.037222222,2.303333333,-0.376666667,-0.907777778,0.461111111,-0.637777778,0.082777778,0.024444444,0.029444444,-0.733,-0.296166667,0.002277778,-0.055333333,-0.387055556,0.260333333,-0.008333333,0.080388889,-0.508888889,-0.327222222,-0.516111111,-0.080555556,-0.116666667,0.102222222,0.037222222,0.057222222,0.124444444,-0.084444444,-0.315,0.665555556,-0.282777778,11.111,27.778,50,16.667,72.222,27.778,11.111,5.556,5.556
0.611,0.333,18,0.278,0.383333333,0.091956002,0.55,1.07,0,5.93,30,21,-0.09,0.45,0,20,1.43,1.13,1.353888889,-0.118333333,-0.342777778,0.057222222,0.720555556,-0.192222222,-0.16,-0.061111111,0.099444444,-0.031666667,0.372222222,0.071666667,-0.187222222,0.227222222,0.349444444,-0.34,0.598333333,-0.136666667,-0.147777778,-0.340777778,-0.737555556,-0.294833333,-0.083388889,0.183,-0.2945,-4.516111111,-0.735,-0.081666667,-0.083333333,0.723333333,-0.116666667,-0.118888889,-0.343333333,0.469444444,-0.097777778,-0.159444444,0.178333333,0.266111111,-1.624444444,-1.064444444,1.415555556,-0.394444444,-0.39,-0.056666667,0.373888889,0.011111111,-0.854888889,-0.151777778,-0.026611111,0.023888889,-0.181555556,-0.728888889,0.073555556,0.216277778,0.280555556,0.023888889,0.389444444,-0.074444444,-0.106666667,-0.211666667,0.117222222,0.003333333,-0.012222222,-0.085,-0.150555556,0.265555556,-0.406111111,33.333,66.667,5.556,16.667,66.667,33.333,22.222,11.111,11.111
0.278,0.556,18,0.5,0.507777778,0.388552323,1.08,-0.41,0,6.07,14,95,0.37,0.26,3.13,100,0.21,1,0.681666667,-0.293888889,-0.387777778,0.093888889,-0.023333333,-0.460555556,0.266666667,-0.026666667,-0.038333333,-0.012777778,-0.116666667,0.132777778,-0.186666667,-0.332222222,-0.183333333,-1.003333333,-0.245,-0.493333333,0.328888889,-0.000888889,-0.107666667,-0.257833333,0.423277778,0.049666667,-0.094222222,-5.527222222,-0.112222222,-0.074444444,0.598333333,0.727777778,0.089444444,-0.391666667,-0.402777778,-0.182777778,-0.092222222,-0.471111111,0.190555556,-0.118888889,-0.186111111,-1.676666667,-0.442777778,0.463888889,-0.088888889,0.014444444,0.177222222,-0.228888889,-1.011111111,-0.325722222,-0.306666667,0.062944444,-0.096222222,-0.3445,0.100111111,0.100833333,0.066666667,-0.482777778,-0.109444444,0.053333333,-0.129444444,0.326111111,0.171666667,-0.090555556,-0.081666667,0.097222222,-0.529444444,0.484444444,-0.45,33.333,55.556,33.333,0,61.111,38.889,11.111,5.556,5.556
0.722,0.222,18,0.5,0.548888889,0.316021842,0.91,-0.53,-2,3.06,13,108,0.52,0.3,36.3,60,0.14,0.97,0.088333333,-0.288333333,-0.448333333,-0.028333333,-0.113333333,-0.521666667,-0.001666667,-0.104444444,-0.158888889,-0.33,-0.027222222,0.056666667,-0.135,-0.203333333,-0.307222222,-1.163888889,-0.153333333,-0.913888889,0.457777778,-0.008111111,-0.030777778,-0.288777778,0.674833333,0.146166667,-0.342833333,-5.732222222,-0.235,0.102222222,0.58,0.812777778,0.13,-0.405,-0.466666667,-0.222222222,-0.303333333,-0.630555556,0.234444444,-0.187777778,-0.323888889,-1.983333333,-0.704444444,0.224444444,-0.477777778,0.158333333,0.201111111,-0.352777778,-1.052444444,-0.401666667,-0.34,0.021388889,-0.081166667,-0.338444444,0.008555556,0.145111111,0.070555556,-0.480555556,-0.100555556,0.056666667,-0.192777778,0.312222222,0.095,-0.086666667,-0.032222222,0.108888889,-0.496666667,0.426111111,-0.493888889,33.333,55.556,38.889,0,61.111,38.889,11.111,0,11.111
0.222,0.333,18,0.5,0.383888889,0.095977245,0.48,0.44,1,9.86,15,35,0.05,0.48,247.89,40,1.45,0.92,0.992777778,-0.122777778,-0.255555556,0.108333333,-0.159444444,-0.165555556,-0.28,0.047777778,-0.168333333,-0.407222222,0.119444444,0.197222222,-0.351666667,-0.102777778,0.09,-0.367777778,-0.146111111,-0.015555556,0.015555556,-0.080555556,-0.005,-0.061611111,0.382333333,-0.217,-0.164611111,-4.177222222,-0.395,-0.009444444,0.014444444,0.857777778,0.009444444,0.005555556,-0.216111111,0.077777778,0.052222222,-0.166666667,0.215,-0.249444444,-0.677222222,-0.615555556,0.011111111,0.096666667,-0.417222222,0.586111111,-0.057222222,0.624444444,-0.776333333,-0.287166667,-0.162611111,-0.110555556,-0.143111111,-0.607166667,0.206944444,0.538111111,0.097222222,0.068888889,0.224444444,-0.196666667,-0.022777778,0.323333333,0.031111111,-0.125,0.34,-0.135555556,-0.185555556,0.316111111,-0.400555556,44.444,50,22.222,22.222,55.556,44.444,27.778,16.667,11.111
0.056,0.667,18,0.333,0,0.170961608,0.37,1.27,3,10.5,30,30,-0.32,0.23,0,40,1.3,0.94,3.265555556,0.163333333,-0.161666667,0.133333333,-0.123888889,0.210555556,-0.045,0.542222222,0.169444444,-0.547777778,0.273333333,0.311111111,0.062777778,0.035,0.792777778,0.231111111,-0.715555556,-0.221666667,0.083888889,-0.553777778,0.170833333,0.094888889,0.279166667,-0.122166667,0.240166667,-3.373333333,0.784444444,-0.340555556,-0.03,0.358888889,-0.357777778,0.238333333,0.162222222,0.182777778,0.142222222,0.197222222,0.456666667,-0.017777778,-1.655555556,1.262222222,-0.259444444,0.428888889,-0.392222222,0.410555556,0.193888889,0.282777778,-0.658611111,-0.112388889,-0.009222222,-0.089333333,-0.127555556,0.202722222,0.155611111,0.330888889,0.397777778,0.018888889,-0.328888889,-0.076666667,0.042777778,0.266666667,-0.067777778,0.007777778,0.165,-0.415,-0.186666667,0.246666667,-0.121666667,16.667,33.333,11.111,16.667,33.333,66.667,50,33.333,16.667
0.056,0.5,18,0.333,0.238888889,0.111578894,0.2,1.02,-1,4.43,23,164,-0.02,0.44,69.37,40,1.53,1.01,2.390555556,0.055,-0.192222222,-0.085,0.042777778,0.171111111,-0.177222222,0.185555556,-0.053333333,-0.388888889,0.100555556,0.198888889,-0.05,0.343333333,0.116666667,0.192777778,-0.187222222,-0.373333333,-0.067777778,-0.374777778,0.014555556,0.1645,0.210944444,0.037388889,-0.1045,-3.261666667,0.26,-0.145555556,-0.104444444,0.381666667,-0.12,0.316666667,0.115555556,0.18,-0.162222222,0.000555556,0.144444444,0.071666667,-0.873333333,0.708333333,-0.146111111,-0.333888889,-0.508333333,0.108888889,0.16,0.282777778,-0.632888889,-0.047444444,0.067833333,-0.093555556,-0.098166667,-0.124277778,-0.064777778,0.234555556,0.156111111,0.11,-0.270555556,-0.033888889,-0.132777778,-0.015555556,-0.048888889,0.025555556,0.238333333,-0.163333333,-0.075555556,0.249444444,-0.252222222,16.667,38.889,16.667,22.222,55.556,44.444,38.889,16.667,22.222
0.222,0.333,18,0.5,0.438888889,0.437538931,1.23,-0.18,-1,3.94,16,89,0.35,0.3,5.57,100,0.27,1.01,0.781111111,-0.179444444,-0.402777778,-0.02,-0.051666667,-0.355,-0.073888889,-0.011111111,-0.041666667,-0.418888889,-0.141666667,0.058333333,0.084444444,-0.256666667,-0.117777778,-0.640555556,-0.078333333,-0.736111111,0.663333333,-0.125222222,-0.004666667,-0.183222222,0.5625,0.124333333,-0.306055556,-5.301666667,-0.026111111,0.066666667,0.541666667,0.653888889,0.041666667,-0.237777778,-0.3,-0.227777778,-0.238888889,-0.397777778,0.248888889,-0.142222222,-0.528333333,-1.147777778,-0.820555556,0.272777778,-0.373888889,-0.042222222,0.24,-0.372777778,-0.983833333,-0.32,-0.321111111,-0.015888889,-0.014222222,-0.068777778,0.005555556,0.041777778,0.163888889,-0.451666667,-0.198888889,0.108333333,-0.150555556,0.281666667,0.020555556,-0.041111111,-0.148888889,0.005,-0.475,0.376111111,-0.457222222,22.222,55.556,38.889,0,55.556,44.444,16.667,5.556,11.111
0.222,0.167,18,0.5,0.443333333,0.274169559,1.03,-0.48,-1,4.18,14,79,0.45,0.22,0,60,0.34,0.85,1.127777778,-0.335555556,-0.375555556,0.008333333,0.018333333,-0.481666667,0.268888889,0.001666667,-0.515555556,-0.198888889,-0.040555556,0.621666667,-0.079444444,-0.095,0.127222222,-1.190555556,-0.492777778,-0.732222222,0.144444444,-0.016666667,-0.196444444,-0.216944444,0.662888889,-0.279166667,-0.112944444,-5.423333333,0.07,0.02,0.477222222,1.026111111,0.054444444,-0.236111111,-0.490555556,0.033333333,-0.275,-0.494444444,0.511111111,-0.238888889,-0.416111111,-1.964444444,-0.355555556,-0.256666667,-0.109444444,0.613888889,0.472222222,-0.062777778,-0.997222222,-0.305444444,-0.2695,0.059,-0.232555556,-0.551666667,0.119333333,0.572,0.051111111,-0.314444444,0.07,0.117222222,-0.276666667,0.43,0.12,0.304444444,0.078333333,-1.14E-17,-0.409444444,0.195555556,-0.37,33.333,50,38.889,5.556,66.667,33.333,27.778,11.111,16.667
